taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,subspecies,form
Anolis_cryptolimifrons,1.924,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cryptolimifrons,99,,
Anolis_cupeyalensis,0.809,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cupeyalensis,99,,
Anolis_cupreus,3.149,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cupreus,99,,
Anolis_cuprinus,6.084,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cuprinus,99,,
Anolis_cuscoensis,5.222,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cuscoensis,99,,
Anolis_cusuco,2.09,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cusuco,99,,
Anolis_cuvieri,92.19,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cuvieri,99,,
Anolis_cyanopleurus,1.703,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cyanopleurus,97,,
Anolis_cyanostictus,7.15,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cyanostictus,99,,
Anolis_cybotes,10.2,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cybotes,99,,
Anolis_cymbops,2.123,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cymbops,99,,
Anolis_damulus,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis damulus,99,,
Anolis_danieli,39.33,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis danieli,99,,
Anolis_darlingtoni,7.973,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis darlingtoni,99,,
Anolis_datzorum,2.502,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis datzorum,99,,
Anolis_delafuentei,4.784,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis delafuentei,99,,
Anolis_deltae,4.106,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis deltae,99,,
Anolis_demissus,9.107,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis demissus,99,,
Anolis_desechensis,3.903,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis desechensis,99,,
Anolis_desiradei,10.6,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis desiradei,99,,
Anolis_dissimilis,3.704,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis dissimilis,99,,
Anolis_distichus,3.379,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,8.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis distichus,99,,
Anolis_divius,6.565,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis divius,99,,
Anolis_dolichocephalus,2.48,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis dolichocephalus,99,,
Anolis_dollfusianus,1.812,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis dollfusianus,99,,
Anolis_dominicensis,4.112,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis dominicensis,99,,
Anolis_duellmani,1.27,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis duellmani,99,,
Anolis_dunni,3.872,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis dunni,99,,
Anolis_eladioi,5.244,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis eladioi,99,,
Anolis_elcopeensis,1.924,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis elcopeensis,99,,
Anolis_equestris,109.4,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis equestris,99,,
Anolis_ernestwilliamsi,11.39,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis ernestwilliamsi,99,,
Anolis_etheridgei,1.703,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis etheridgei,99,,
Anolis_eugenegrahami,6.622,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis eugenegrahami,99,,
Anolis_eulaemus,20.41,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis eulaemus,99,,
Anolis_euskalerriari,3.177,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis euskalerriari,99,,
Anolis_evermanni,7.658,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis evermanni,99,,
Anolis_extremus,9.224,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis extremus,99,,
Anolis_fairchildi,9.104,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fairchildi,99,,
Anolis_fasciatus,7.784,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fasciatus,99,,
Anolis_favillarum,3.332,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis favillarum,99,,
Anolis_ferreus,47.09,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis ferreus,99,,
Anolis_festae,4.784,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis festae,99,,
Anolis_fitchi,18.1,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fitchi,99,,
Anolis_forresti,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis forresti,99,,
Anolis_fortunensis,2.452,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fortunensis,99,,
Anolis_fowleri,9.137,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fowleri,99,,
Anolis_fraseri,36.9,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fraseri,99,,
Anolis_frenatus,57.56,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis frenatus,99,,
Anolis_fugitivus,1.014,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fugitivus,99,,
Anolis_fungosus,2.208,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fungosus,99,,
Anolis_fuscoauratus,2.557,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis fuscoauratus,99,,
Anolis_gadovii,8.73,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gadovii,99,,
Anolis_gaigei,8.522,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gaigei,99,,
Anolis_garmani,38.16,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis garmani,99,,
Anolis_garridoi,1.584,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis garridoi,99,,
Anolis_gemmosus,5.422,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gemmosus,99,,
Anolis_gibbiceps,2.502,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gibbiceps,99,,
Anolis_ginaelisae,28.5,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis ginaelisae,99,,
Anolis_gingivinus,7.784,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gingivinus,99,,
Anolis_gonavensis,1.647,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gonavensis,99,,
Anolis_gorgonae,6.292,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gorgonae,99,,
Anolis_gracilipes,2.506,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gracilipes,99,,
Anolis_grahami,6.897,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,6.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis grahami,99,,
Anolis_granuliceps,2.502,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis granuliceps,99,,
Anolis_griseus,48.62,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis griseus,99,,
Anolis_gruuo,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gruuo,99,,
Anolis_guafe,2.487,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis guafe,99,,
Anolis_guamuhaya,84.35,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis guamuhaya,99,,
Anolis_guazuma,2.414,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis guazuma,99,,
Anolis_gundlachi,8.052,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis gundlachi,99,,
Anolis_haetianus,8.729,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis cybotes,98,,
Anolis_haguei,2.985,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis haguei,99,,
Anolis_hendersoni,2.234,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis hendersoni,99,,
Anolis_heterodermus,13.1,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis heterodermus,99,,
Anolis_heteropholidotus,4.324,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis heteropholidotus,99,,
Anolis_hobartsmithi,2.944,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis hobartsmithi,99,,
Anolis_homolechis,5.563,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis homolechis,99,,
Anolis_huilae,11.39,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis huilae,99,,
Anolis_humilis,2.039,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis humilis,99,,
Anolis_hyacinthogularis,3.886,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis hyacinthogularis,99,,
Anolis_ibanezi,10.88,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis ibanezi,99,,
Anolis_ignigularis,3.517,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis ignigularis,99,,
Anolis_imias,6.398,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis imias,99,,
Anolis_immaculogularis,2.59,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis immaculogularis,99,,
Anolis_impetigosus,2.502,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis impetigosus,99,,
Anolis_incredulus,0.877,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis incredulus,99,,
Anolis_inderenae,33.44,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis inderenae,99,,
Anolis_inexpectatus,1.098,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis inexpectatus,99,,
Anolis_insignis,81.34,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis insignis,99,,
Anolis_insolitus,1.805,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis insolitus,99,,
Anolis_intermedius,2.675,Feldman_etal_2016-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis laeviventris,98,,
Anolis_isolepis,2.296,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis isolepis,99,,
Anolis_isthmicus,3.7,rdataretriever-amniote-life-hist,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis boulengerianus,98,,
Anolis_jacare,8.594,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis jacare,99,,
Anolis_johnmeyeri,7.695,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis johnmeyeri,99,,
Anolis_juangundlachi,1.006,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis juangundlachi,99,,
Anolis_jubar,4.181,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis jubar,99,,
Anolis_kahouannensis,9.104,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis kahouannensis,99,,
Anolis_kathydayae,64.7,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis kathydayae,99,,
Anolis_kemptoni,4.522,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis kemptoni,99,,
Anolis_koopmani,1.319,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis koopmani,99,,
Anolis_kreutzi,2.808,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis kreutzi,99,,
Anolis_krugi,2.879,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis krugi,99,,
Anolis_kunayalae,26.51,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis kunayalae,99,,
Anolis_laevis,4.522,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis laevis,99,,
Anolis_laeviventris,5.838,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis laeviventris,99,,
Anolis_lamari,1.691,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lamari,99,,
Anolis_landestoyi,49.37,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis landestoyi,99,,
Anolis_latifrons,45.14,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis latifrons,99,,
Anolis_leachii,37.52,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis leachii,99,,
Anolis_leditzigorum,3.084,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis leditzigorum,99,,
Anolis_lemniscatus,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lemniscatus,99,,
Anolis_lemurinus,7.376,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lemurinus,99,,
Anolis_leucodera,9.464,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis leucodera,99,,
Anolis_limifrons,2.05,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis limifrons,99,,
Anolis_limon,11.3,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis limon,99,,
Anolis_lineatopus,6.097,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,5.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lineatopus,99,,
Anolis_lineatus,10.6,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lineatus,99,,
Anolis_liogaster,6.006,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis liogaster,99,,
Anolis_lionotus,8.567,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lionotus,99,,
Anolis_litoralis,2.009,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis litoralis,99,,
Anolis_lividus,7.293,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,4.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lividus,99,,
Anolis_longiceps,11.8,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis longiceps,99,,
Anolis_longitibialis,8.222,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis longitibialis,99,,
Anolis_lososi,4.862,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lososi,99,,
Anolis_loveridgei,33.21,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis loveridgei,99,,
Anolis_loysiana,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis loysiana,99,,
Anolis_luciae,15.49,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis luciae,99,,
Anolis_lucius,5.713,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lucius,99,,
Anolis_luteogularis,109.9,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis luteogularis,99,,
Anolis_luteosignifer,3.952,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis luteosignifer,99,,
Anolis_lynchi,4.978,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lynchi,99,,
Anolis_lyra,9.328,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis lyra,99,,
Anolis_macilentus,1.491,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis macilentus,99,,
Anolis_macrinii,18.1,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis macrinii,99,,
Anolis_macrolepis,5.002,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis macrolepis,99,,
Anolis_macrophallus,3.316,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis macrophallus,99,,
Anolis_maculigula,24.91,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis maculigula,99,,
Anolis_maculiventris,2.319,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis maculiventris,99,,
Anolis_magnaphallus,4.301,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis magnaphallus,99,,
Anolis_maia,9.83,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis maia,99,,
Anolis_marcanoi,5.725,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis marcanoi,99,,
Anolis_mariarum,3.704,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis mariarum,99,,
Anolis_marmoratus,12.63,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis marmoratus,99,,
Anolis_marron,6.688,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis marron,99,,
Anolis_marsupialis,2.407,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis marsupialis,99,,
Anolis_matudai,3.508,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis matudai,99,,
Anolis_maynardi,9.104,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis maynardii,96,,
Anolis_mccraniei,3.424,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis mccraniei,99,,
Anolis_medemi,2.991,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis medemi,99,,
Anolis_megalopithecus,12.79,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis megalopithecus,99,,
Anolis_megapholidotus,3.177,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis megapholidotus,99,,
Anolis_menta,3.704,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis menta,99,,
Anolis_meridionalis,3.594,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis meridionalis,99,,
Anolis_mestrei,4.522,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis mestrei,99,,
Anolis_microlepidotus,2.944,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis microlepidotus,99,,
Anolis_microlepis,1.449,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis microlepis,99,,
Anolis_microtus,27.73,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis microtus,99,,
Anolis_milleri,3.903,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis milleri,99,,
Anolis_mirus,23.53,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis mirus,99,,
Anolis_monensis,4.522,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis monensis,99,,
Anolis_monteverde,2.694,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis monteverde,99,,
Anolis_monticola,2.936,Meiri_2018-Feldman_etal_2016-rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Dactyloidae,Anolis,Anolis monticola,99,,
